ID,Tipo,SKU,"GTIN, UPC, EAN, o ISBN",Nome,Pubblicato,"In primo piano?","Visibilità nel catalogo","Breve descrizione",Descrizione,"Data di partenza del prezzo in saldo","Data in cui termina l'offerta","Stato delle imposte","Aliquota di imposta","In stock?",Magazzino,"Quantità in magazzino bassa","Abilita gli ordini arretrati?","Venduto singolarmente?","Peso (kg)","Lunghezza (cm)","Larghezza (cm)","Altezza (cm)","Permetti le recensioni clienti?","Nota di acquisto","Prezzo in offerta","Prezzo di listino",Categorie,Tag,"Classe di spedizione",Immagine,"Limite di download","Scarica i giorni di scadenza",Genitore,"Prodotti raggruppati",Up-sell,Cross-sell,"URL esterno","Testo del pulsante",Posizione,Marchi,"Meta: _asin","Meta: _amazon_url","Meta: _et_builder_dynamic_assets_loading_attr_threshold","Meta: _last_change_time","Meta: _et_pb_post_hide_nav","Meta: _et_pb_page_layout","Meta: _et_pb_side_nav","Meta: _et_pb_use_builder","Meta: _et_pb_first_image","Meta: _et_pb_truncate_post","Meta: _et_pb_truncate_post_date","Meta: _et_pb_old_content"
1842,simple,FAN83710,,"Fanola Crema colorante Colouring Cream 9.00 Biondo Chiaro Intensivo, 100 ml",1,0,visible,,,,,taxable,,1,12,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAF6B5M,https://www.amazon.it/dp/B01E8MDII6,2,,,,,,,,,
1843,simple,FAN86001,,"Fanola Crema Colore, 1.0 Nero, 100 ml",1,0,visible,,,,,taxable,,1,16,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAFEXXX,https://www.amazon.it/dp/B00CGPJ0ZS,2,,,,,,,,,
1844,simple,FAN86002,,"FANOLA COLOR NATURALI 3.0",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAI4Q7E,https://www.amazon.it/dp/B015RYGG1U,2,,,,,,,,,
1845,simple,FAN86003,,"FANOLA TINTURA 4.0 marrone",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAI87A3,https://www.amazon.it/dp/B00CGPMAHS,2,,,,,,,,,
1846,simple,FAN86004,,"FANOLA TINTURA 5.0",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0430H2COGSL,https://www.amazon.it/dp/B00CGPKNX6,2,,,,,,,,,
1847,simple,FAN86009,,"FANOLA - Crema tintura per capelli Fanola, 100 ml, 4.03, marrone medio caldo",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HADIN06,https://www.amazon.it/dp/B00CGPJTTU,2,,,,,,,,,
1848,simple,FAN86010,,"FANOLA COLOR NATURALI CALDI 5.03",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0514HJSPUSG,https://www.amazon.it/dp/B00CGPIJNC,2,,,,,,,,,
1849,simple,FAN86014,,"FANOLA 9.03 - Crema colorante per capelli, 100 ml, biondo caldo molto chiaro",1,0,visible,,,,,taxable,,1,7,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAEZNZJ,https://www.amazon.it/dp/B00CGPKLUQ,2,,,,,,,,,
1850,simple,FAN86018,,"FANOLA COLOR CENERE 1.10",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAENA00,https://www.amazon.it/dp/B00CGPLQ14,2,,,,,,,,,
1851,simple,FAN86027,,"FANOLA COLOR MARRONI 4.14",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAIGV1Q,https://www.amazon.it/dp/B00CGPKIMM,2,,,,,,,,,
1852,simple,FAN86034,,"FANOLA - Crema tintura per capelli Fanola 100 ml 5.3, marrone chiaro e oro",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAIOD8H,https://www.amazon.it/dp/B00CGPKW00,2,,,,,,,,,
1853,simple,FAN86047,,"FANOLA TINTURA 6.43",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAAI98Z,https://www.amazon.it/dp/B00CGPP0QQ,2,,,,,,,,,
1854,simple,FAN86055,,"Fanola 4.5 Medium Mahogany Brown Hair Coloring Cream, Tinta Castano Mogano, 100 ml",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0430H2467RP,https://www.amazon.it/dp/B00CGPSR8Y,2,,,,,,,,,
1855,simple,FAN86062,,"FANOLA COLOR SUPERSCHIARENTI 11.0",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAHVGTN,https://www.amazon.it/dp/B00CGPJMKQ,2,,,,,,,,,
1856,simple,FAN86066,,"FANOLA - Crema per capelli Fanola 100 ml",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HACABOE,https://www.amazon.it/dp/B00PZ0RQMU,2,,,,,,,,,
1857,simple,FAN86069,,"FANOLA Amarillo Fanola Corrector, per l uso quotidiano, 100 ml",1,0,visible,,,,,taxable,,1,48,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAIRCUS,https://www.amazon.it/dp/B00PZ0R4L8,2,,,,,,,,,
1858,simple,FAN86072,,"Fanola Accessori colore - 150 gr",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAAJKIT,https://www.amazon.it/dp/B015RYGEBW,2,,,,,,,,,
1859,simple,FAN86074,,"FANOLA TINTURA 5.1",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0514HJ6U8YH,https://www.amazon.it/dp/B00CGPJI4Q,2,,,,,,,,,
1860,simple,FAN86075,,"FANOLA COLOR CENERE 10.1",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAHY4ZS,https://www.amazon.it/dp/B00CGPM8T8,2,,,,,,,,,
1861,simple,FAN86078,,"FANOLA TINTURA 10.14",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0514HJC40WI,https://www.amazon.it/dp/B00CGPQ7BI,2,,,,,,,,,
1862,simple,FAN86080,,"FANOLA TINTURA 10.3",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0514HJCIXTO,https://www.amazon.it/dp/B00CGPQXMG,2,,,,,,,,,
1863,simple,FAN86083,,"FANOLA COLOR ROSSI 4.6",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAL2X59,https://www.amazon.it/dp/B00CGPLBC8,2,,,,,,,,,
1864,simple,FAN86161,,"Fanola - Crema ossidante, 10 volumi, 1 L",1,0,visible,,,,,taxable,,1,16,,0,0,,,,,0,,,"9,50",Fanola,,,,,,,,,,,,0,,0205HCLX150,https://www.amazon.it/dp/B00PZ0ZHEO,2,,,,,,,,,
1865,simple,FAN86162,,"Fanola Acqua Ossigenata 1L, 20 Vol. 6%",1,0,visible,,,,,taxable,,1,20,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0328FWAAVXI,https://www.amazon.it/dp/B00PZ0ZC7G,2,,,,,,,,,
1866,simple,FAN86163,,"Matrix Trattamenti per la ricrescita dei capelli - 1000 ml",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0206HF1VPAE,https://www.amazon.it/dp/B00PZ0Z956,2,,,,,,,,,
1867,simple,FAN86164,,"Fanola Acqua ossigenata profumata, 1000 ml",1,0,visible,,,,,taxable,,1,20,,0,0,,,,,0,,,"9,50",Fanola,,,,,,,,,,,,0,,0205HCJE95E,https://www.amazon.it/dp/B00PZ0Z2K8,2,,,,,,,,,
1868,simple,FAN86173,,"Fanola Oro Therapy 24K Tinta per capelli, 100 ml, colorante permanente per capelli senza ammoniaca, arricchito con cheratina, olio di argan, oro puro micro-attivo, per la massima copertura, perfetta e uniforme, per colori brillanti, intensi, di lunga durata 100mL",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0514HKKIV1N,https://www.amazon.it/dp/B01EJZYYEY,2,,,,,,,,,
1869,simple,FAN86175,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.34",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0430H2LYWP6,https://www.amazon.it/dp/B01EK00FAA,2,,,,,,,,,
1870,simple,FAN86276,,"FANOLA Smacchiatore 150ml Stain Remover",1,0,visible,,,,,taxable,,1,23,,0,0,,,,,0,,,"12,50",Fanola,,,,,,,,,,,,0,,0514HJLVR0P,https://www.amazon.it/dp/B07JPM4YSV,2,,,,,,,,,
1871,simple,FAN86296,,"Fanola WONDER Smooth Extra Care Siero 100 ml",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"16,30",Fanola,,,,,,,,,,,,0,,0514HJLYYRD,https://www.amazon.it/dp/B0DZWWGR1N,2,,,,,,,,,
1872,simple,FAN86305,,"Fanola - Crema colorante per capelli, 8.11 biondo chiaro cenere intenso, 100 ml",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAFY4VC,https://www.amazon.it/dp/B00PZ0PJAQ,2,,,,,,,,,
1873,simple,FAN86309,,"Fanola - Tinta per capelli 100 ml Colore 5.22",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0514HJLUQRD,https://www.amazon.it/dp/B07GFNKWQF,2,,,,,,,,,
1874,simple,FAN86326,,"FANOLA COLOR SUPERSCHIARENTI 12.7",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0514HJZWWMM,https://www.amazon.it/dp/B00PZ0YTDO,2,,,,,,,,,
1875,simple,FAN86331,,"FANOLA Maschera Spray Ristrutturante Nutri One 10 Azioni 200ml",1,0,visible,,,,,taxable,,1,13,,0,0,,,,,0,,,"1,40",Fanola,,,,,,,,,,,,0,,0327FSO0WRK,https://www.amazon.it/dp/B08L4GTGND,2,,,,,,,,,
1876,simple,FAN86353,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.31",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6HBCVF,https://www.amazon.it/dp/B01EJYP0YS,2,,,,,,,,,
1877,simple,FAN86413,,"Shampoo Fanola KERATERM Cheratina 1000mL 1L - Disciplina anti-contenzione",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"16,20",Fanola,,,,,,,,,,,,0,,0327FSIWD5H,https://www.amazon.it/dp/B01DWHQS12,2,,,,,,,,,
1878,simple,FAN86425,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 3.0",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0331F3P96GK,https://www.amazon.it/dp/B00GIMCYM6,2,,,,,,,,,
1879,simple,FAN86426,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 4.0",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6HRBJA,https://www.amazon.it/dp/B00GIMD66O,2,,,,,,,,,
1880,simple,FAN86430,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.0",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0331F3LJVEY,https://www.amazon.it/dp/B00GIMD9P2,2,,,,,,,,,
1881,simple,FAN86431,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 9.0",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0514HKG0FZW,https://www.amazon.it/dp/B00GIMCXO0,2,,,,,,,,,
1882,simple,FAN86434,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 5.2",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6GKRAB,https://www.amazon.it/dp/B00GIMD1X2,2,,,,,,,,,
1883,simple,FAN86436,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 5.1",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6GOITK,https://www.amazon.it/dp/B00GIMD3L2,2,,,,,,,,,
1884,simple,FAN86438,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.1",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6EM3Z4,https://www.amazon.it/dp/B00GIMD4MK,2,,,,,,,,,
1885,simple,FAN86439,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.1",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6OT3DY,https://www.amazon.it/dp/B00GIMD5DS,2,,,,,,,,,
1886,simple,FAN86440,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 9.1",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6L7HHH,https://www.amazon.it/dp/B00GIMDAIS,2,,,,,,,,,
1887,simple,FAN86444,,"FANOLA COLOR COLOR KERATIN ORO PURO CIOCCOLATO 6.14",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6KU5CA,https://www.amazon.it/dp/B01EJY3ZM2,2,,,,,,,,,
1888,simple,FAN86446,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.3",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0430H2QJ60I,https://www.amazon.it/dp/B01EJYA38Q,2,,,,,,,,,
1889,simple,FAN86448,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.3",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0514HKK46FJ,https://www.amazon.it/dp/B01EJYET9K,2,,,,,,,,,
1890,simple,FAN86449,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 9.3",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6L5E7D,https://www.amazon.it/dp/B01EJYFKVG,2,,,,,,,,,
1891,simple,FAN86452,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.4",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6EN99N,https://www.amazon.it/dp/B01EJYZ7I2,2,,,,,,,,,
1892,simple,FAN86453,,"FANOLA Tintura Oro Therapy Color Keratin Senza Ammoniaca 4.5",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6GAXS2,https://www.amazon.it/dp/B01EJZ3440,2,,,,,,,,,
1893,simple,FAN86454,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 5.5",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6HCW8I,https://www.amazon.it/dp/B01EJZ4CSC,2,,,,,,,,,
1894,simple,FAN86456,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.6",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"117,90",Fanola,,,,,,,,,,,,0,,0423H6HSI3K,https://www.amazon.it/dp/B01EJZ8ZYE,2,,,,,,,,,
1895,simple,FAN86458,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 10.1",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6HGGYF,https://www.amazon.it/dp/B00GIMDB46,2,,,,,,,,,
1896,simple,FAN86462,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 11.1",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0514HKKVELM,https://www.amazon.it/dp/B01EJZRGK8,2,,,,,,,,,
1897,simple,FAN86467,,"FANOLA, Oro Puro Therapy Gold Activator - Attivatore, 1l, 3%",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0205HCMI289,https://www.amazon.it/dp/B01EZ5RCTW,2,,,,,,,,,
1898,simple,FAN86501,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.13",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0514HJ6SLAT,https://www.amazon.it/dp/B00GIMDFVA,2,,,,,,,,,
1899,simple,FAN86502,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.13",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0430HW8XZ9K,https://www.amazon.it/dp/B00GIMDGPA,2,,,,,,,,,
1900,simple,FAN86503,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 8.13",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6C38EL,https://www.amazon.it/dp/B01EJXVI8G,2,,,,,,,,,
1901,simple,FAN86582,,"FANOLA Keraterm Disciplinante Keraterm Spray Per Capelli - 200 Ml",1,0,visible,,,,,taxable,,1,12,,0,0,,,,,0,,,"14,20",Fanola,,,,,,,,,,,,0,,1223FETAYTP,https://www.amazon.it/dp/B01DWHYOOK,2,,,,,,,,,
1902,simple,FAN86605,,"FANOLA COLOR COLOR KERATIN ORO PURO CIOCCOLATO 7.14",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6C02GN,https://www.amazon.it/dp/B01EJY4Q52,2,,,,,,,,,
1903,simple,FAN86608,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA CORRETTORE ROSSO",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0514HJKGS87,https://www.amazon.it/dp/B01EK05J2E,2,,,,,,,,,
1904,simple,FAN86642,,"Fanola Botolife Keratin Hyaluronic Acid Botugen Reconstructive Shampoo pH 5.5, 300 Ml",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"12,50",Fanola,,,,,,,,,,,,0,,0327FSJKIFQ,https://www.amazon.it/dp/B00M0SLG2G,2,,,,,,,,,
1905,simple,FAN86643,,"FANOLA Reconstructive Shampoo 1000ml Botolife Keratin Hyaluronic Acid Botugen ® Fanola pH 6,5 Ricostruttore con Cheratina e Acido Ialuronico",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"2,00",Fanola,,,,,,,,,,,,0,,0327FSGDOR6,https://www.amazon.it/dp/B00O3V0B2Y,2,,,,,,,,,
1906,simple,FAN86646,,"FANOLA Botugen Ricostruzione Botolife Filler Per Capelli - 150 Ml",1,0,visible,,,,,taxable,,1,12,,0,0,,,,,0,,,"2,00",Fanola,,,,,,,,,,,,0,,0327FSK4YQ6,https://www.amazon.it/dp/B00NLC92FI,2,,,,,,,,,
1907,simple,FAN86655,,"FANOLA P1S PERMANENTE CAPELLI NATURALI GROSSI 500 ml",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,"13,10",Fanola,,,,,,,,,,,,0,,0514HJ2BVYX,https://www.amazon.it/dp/B01E5D92YM,2,,,,,,,,,
1908,simple,FAN86656,,"FANOLA P2 PERMANENTE CAPELLI COLORATI E TRATTATI 500 ml",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,"13,10",Fanola,,,,,,,,,,,,0,,0514HJZWWN8,https://www.amazon.it/dp/B01E5DVHUE,2,,,,,,,,,
1909,simple,FAN86682,,"Fanola Orotherapy, Shampoo Illuminante Per Tutti I Tipi Di Capelli, 1000 ml",1,0,visible,,,,,taxable,,1,13,,0,0,,,,,0,,,"14,50",Fanola,,,,,,,,,,,,0,,0514HJ27XOO,https://www.amazon.it/dp/B0C6QXBP8H,2,,,,,,,,,
1910,simple,FAN86683,,"Fanola Orotherapy Gold Mask, Maschera Illuminante per Tutti i Tipi di Capelli, 1000 ml",1,0,visible,,,,,taxable,,1,12,,0,0,,,,,0,,,"15,20",Fanola,,,,,,,,,,,,0,,0514HJSWTDV,https://www.amazon.it/dp/B0C1KK45M5,2,,,,,,,,,
1911,simple,FAN86706,,"FANOLA TINTURA 5.00",1,0,visible,,,,,taxable,,1,5,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0514HJLOOQB,https://www.amazon.it/dp/B01E8LTYBC,2,,,,,,,,,
1912,simple,FAN86707,,"FANOLA Fanola, Colorazione permanente",1,0,visible,,"Fanola Crema Colore per capelli 6/0 – 100 ML - Confezione da 2 Tubi",,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0320HBVQJ9C,https://www.amazon.it/dp/B0B9G8BS2N,2,,,,,,,,,
1913,simple,FAN86803,,"Fanola Oro Therapy Color cheratina 5.00 100 ml",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0430H2LGP1R,https://www.amazon.it/dp/B07DX74PH4,2,,,,,,,,,
1914,simple,FAN86805,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 7.00",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6O0BNZ,https://www.amazon.it/dp/B01EHPZWAQ,2,,,,,,,,,
1915,simple,FAN86806,,"FANOLA COLOR COLOR KERATIN ORO PURO NATURALI INTENSI 8.00",1,0,visible,,,,,taxable,,1,9,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6GDRZJ,https://www.amazon.it/dp/B01EHQ0OCG,2,,,,,,,,,
1916,simple,FAN86812,,"FANOLA TINTURA ORO THERAPY COLOR KERATIN SENZA AMMONIACA 6.5",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,"11,80",Fanola,,,,,,,,,,,,0,,0423H6C1JTT,https://www.amazon.it/dp/B01EJZ5Q32,2,,,,,,,,,
1917,simple,FAN96361,,"Fanola Tinte 9.2F Rubio clarísimo violeta fantasía 100 mL - Tinte crema colorante permanente para el cabello pelo - Color uniforme y brillante - PROFESIONAL",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HABHJVZ,https://www.amazon.it/dp/B01MZ2D4WH,2,,,,,,,,,
1918,simple,FAN96362,,"FANOLA Hair Color 100 ML variazione di Fanola Hair Color 2 10.2 F Blonde Platinum Fantasy Violet",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,,Fanola,,,,,,,,,,,,0,,0424HAHZVJ6,https://www.amazon.it/dp/B01MZ2D8FR,2,,,,,,,,,
1919,simple,FAN96628,,"ghd Platinum Styler, bianco, 1 unità",1,0,visible,,,,,taxable,,1,6,,0,0,,,,,0,,,"12,60",Fanola,,,,,,,,,,,,0,,0514HKJBFRD,https://www.amazon.it/dp/B07BTC7JGX,2,,,,,,,,,
1920,simple,ICOM1301,,"RIVIT MANI EMULSIONE IGIENIZZANTE MANI 100 ML",1,0,visible,,"SAPOLE LATTE MANI NATURERB IGIENIZZANTE 500 ML CON DOSATORE - CARTONE DA 6 PEZZI",,,taxable,,1,19,,0,0,,,,,0,,,,"Accessori e Strumenti",,,,,,,,,,,,0,,0513FK56DNZ,https://www.amazon.it/dp/B0F8J5DNWZ,,,,,,,,,,
1921,simple,"ID120,021",,"Idema Latta Cera Zinco 400 ml.",1,0,visible,,"Idema Latta Cera Zinco 400 ml. - Confezione da 2 latte",,,taxable,,0,0,,0,0,,,,,0,,,"11,10","Accessori e Strumenti",,,,,,,,,,,,0,,0324FIFDM90,https://www.amazon.it/dp/B086R5C9RH,,,,,,,,,,
1922,simple,"ID1500,001",,"RULLO RICARICA PREMIUM TITANIO 80 ML - CF 6 PZ",1,0,visible,,"RULLO RICARICA PREMIUM TITANIO 80 ML - CF 6 PZ",,,taxable,,1,427,,0,0,,,,,0,,,"14,70","Accessori e Strumenti",,,,,,,,,,,,0,,0221FXRH18V,https://www.amazon.it/dp/B0DY1MHYKY,,,,,,,,,,
1923,simple,"ID1500,100",,"CERA DEPILATORIA AL TITANIO ROSA 350 ml IN MICROONDE IN 3"" MINUTI SCALDACERA IN 20"" MINUTI PROFESSIONALE",1,0,visible,,"CERA DEPILATORIA AL TITANIO ROSA 350 ml IN MICROONDE IN 3"" MINUTI SCALDACERA IN 20"" MINUTI PROFESSIONALE - CONFEZIONE 2 BARATTOLI",,,taxable,,1,384,,0,0,,,,,0,,,,"Accessori e Strumenti",,,,,,,,,,,,0,,0131FDM40YV,https://www.amazon.it/dp/B01C0QG0NC,,,,,,,,,,
1924,simple,"ID180,001",,"Idema - Basic Line Cera Depilatoria liposolubile professionale ideale per ogni parte del corpo, Giallo Miele, formato da 400 ML",1,0,visible,,"Basic Line Idema Cera depilatoria liposolubile professionale 400 ml.",,,taxable,,0,0,,0,0,,,,,0,,,"99,50","Accessori e Strumenti",,,,,,,,,,,,0,,0217FKYP69Y,https://www.amazon.it/dp/B086HPB16D,,,,,,,,,,
1925,simple,"ID4441,15",,"Lama Sgorbia Sterile N° 15 Acciaio Kiepe Professional Manicure Pedicure - Confezione 20 lame (15 mm)",1,0,visible,,"Lama Sgorbia Sterile N° 15 Acciaio Kiepe Professional Manicure Pedicure - Confezione 20 lame (15 mm)",,,taxable,,0,0,,0,0,,,,,0,,,"1,70","Accessori e Strumenti",,,,,,,,,,,,0,,0119HOWNLFP,https://www.amazon.it/dp/B0GHNZBC8M,,,,,,,,,,
1926,simple,"ID920,209",,"Pellet di miele di cera pelabile Xanitalia 1000 Grs",1,0,visible,,"Ceretta Brasiliana, Cera Brasiliana Liposolubile Gocce Xanitalia, Depilazione senza Strisce, sacchetto1 Kg (Black) - Confezione da 3 sacchetti",,,taxable,,1,20,,0,0,,,,,0,,,"15,40","Accessori e Strumenti",,,,,,,,,,,,0,,0311FENSVB1,https://www.amazon.it/dp/B076DDR2ZS,,,,,,,,,,
